age,gender,income_bracket,customer_city,customer_state,customer_zip_code,avg_purchase_value,purchase_frequency,avg_discount_used,loyalty_program,product_category,quantity,online_purchases,in_store_purchases,avg_items_per_transaction,month_of_year,days_since_last_purchase,app_usage,website_visits,social_media_engagement,preferred_store,membership_years,churned,total_transactions,purchase_frequency_numeric,CLV,avg_spend_per_transaction,cluster_kmeans,cluster_hierarchical,cluster_dbscan_improved,cluster_dbscan
0.6557377049180328,0,0.0,0,1,93130,0.7959466906137109,0.0,1.0,1,Groceries,0.0,0.0909090909090909,0.6565656565656566,0.9944444444444442,9,0.2142857142857143,Medium,4,Low,2,0.8888888888888888,0,95,365,3.938845964155354,-0.5330733706666441,2,0,0,0
0.9836065573770492,2,0.5,3,2,83987,0.1711329265057044,1.0,0.52,1,Toys,0.5,0.393939393939394,0.3232323232323232,0.2722222222222222,7,0.0412087912087912,High,78,Low,0,1.0,0,15,12,-0.4396089381188741,-0.4856829231352571,0,2,0,0
0.7377049180327869,0,1.0,3,0,20897,0.7609037287997223,0.5,0.38,0,Toys,0.5,0.787878787878788,0.0606060606060606,0.0222222222222222,9,0.1923076923076923,High,28,Low,0,0.0,1,37,52,-0.4747066502887709,-0.48422482554370033,0,2,0,0
0.3442622950819672,0,0.5,1,2,64520,0.4884176582239729,0.5,0.1,1,Toys,0.0,0.1717171717171717,0.8080808080808082,0.9644444444444442,12,0.8763736263736265,High,43,Low,3,0.7777777777777777,1,56,52,-0.13709749441368616,-0.5047813840916145,0,2,0,0
0.6557377049180328,1,1.0,2,0,61462,0.7841500500030614,0.0,0.32,0,Toys,0.125,0.9191919191919192,0.787878787878788,0.8322222222222222,9,0.6565934065934066,Medium,71,Low,0,0.1111111111111111,0,13,365,0.06881082772206831,-0.5332001577266079,0,2,0,0
0.9016393442622952,0,0.0,1,2,34310,0.8477253709410779,1.0,0.92,1,Furniture,1.0,0.4545454545454546,0.7777777777777778,0.4066666666666667,9,0.1346153846153846,High,86,Medium,2,0.1111111111111111,1,23,12,-0.4553888397449581,-0.2644980895027007,0,2,0,0
0.8852459016393442,2,1.0,3,0,65646,0.7742106659591403,0.5,0.32,1,Groceries,0.75,0.4444444444444445,0.0808080808080808,0.9544444444444444,5,0.0714285714285714,Medium,0,Low,2,0.7777777777777777,0,77,52,0.06045133387258742,-0.48322093997908044,0,2,0,0
0.2459016393442623,2,0.0,3,1,30680,0.6619793048553992,0.5,0.02,0,Electronics,0.375,0.6363636363636365,0.0,0.7966666666666666,3,0.6675824175824177,Low,7,Low,0,0.3333333333333333,0,62,52,-0.27860082871588504,-0.49168776010154175,0,2,0,0
0.459016393442623,2,1.0,3,2,83652,0.801987876808784,0.5,0.3,1,Toys,0.0,0.1515151515151515,0.2525252525252525,0.5277777777777777,3,0.8434065934065935,High,11,Medium,0,0.3333333333333333,0,20,52,-0.23712446256851347,-0.4811254058480257,0,2,0,0
1.0,1,1.0,2,2,94705,0.4761311917056146,0.0,0.92,1,Groceries,0.125,0.4141414141414142,0.7575757575757577,0.8988888888888888,1,0.7280219780219781,High,43,Low,2,0.3333333333333333,0,93,365,0.5153549757372201,-0.5365106599912715,3,2,0,0
0.7868852459016394,1,0.5,3,2,56741,0.9335061330285528,0.5,0.58,0,Clothing,0.75,0.2323232323232323,0.9696969696969696,0.8055555555555556,12,0.6868131868131868,Medium,87,Low,1,0.0,1,78,52,-0.4747066502887709,-0.47120356753758014,0,2,0,0
0.7704918032786886,2,1.0,3,2,47151,0.1369471600302059,0.5,0.06,1,Clothing,0.375,0.8686868686868687,0.7272727272727273,0.15,8,0.804945054945055,Low,31,Low,1,0.3333333333333333,1,90,52,-0.4341372017685285,-0.5312965885522266,0,2,0,0
0.4754098360655738,2,0.0,1,0,99048,0.5552584852133803,1.0,0.54,1,Toys,0.625,0.1818181818181818,0.2222222222222222,0.3411111111111111,7,0.3516483516483517,Medium,93,High,2,0.2222222222222222,1,83,12,-0.4494003928901302,-0.36010843808809884,0,2,0,0
0.180327868852459,0,0.0,0,2,93357,0.7655366655101332,0.5,0.22,1,Furniture,1.0,0.8989898989898991,0.3838383838383838,0.311111111111111,4,0.3653846153846154,High,42,High,1,0.1111111111111111,1,16,1,-0.4732529078410792,2.4615110760404453,1,1,0,0
0.5573770491803279,0,0.0,2,0,29245,0.3916158132130538,1.0,0.56,1,Electronics,1.0,0.5151515151515152,0.5858585858585859,0.0422222222222222,8,0.1263736263736264,High,80,Medium,3,0.0,0,84,12,-0.4747066502887709,-0.413604863416621,0,2,0,0
0.1639344262295082,0,1.0,3,2,19050,0.0122252382798946,0.5,0.32,0,Electronics,0.5,0.5454545454545455,0.303030303030303,0.2488888888888888,5,0.5494505494505495,High,28,Medium,1,0.1111111111111111,1,84,52,-0.4734994421584368,-0.5407057061678587,0,2,0,0
0.7377049180327869,0,0.5,0,1,53051,0.283323468783803,1.0,0.68,0,Groceries,0.375,0.8282828282828284,0.0808080808080808,0.0366666666666666,3,0.7197802197802199,Low,65,Low,1,0.5555555555555556,1,73,12,-0.44242503362260066,-0.4490067133534056,0,2,0,0
0.8032786885245903,0,1.0,3,0,94548,0.6052207277996612,0.0,0.88,1,Toys,0.0,0.393939393939394,0.4848484848484848,0.1488888888888888,4,0.9917582417582418,High,28,Medium,3,1.0,0,26,365,3.300760038147263,-0.5351232410392441,2,0,0,0
0.3278688524590164,1,1.0,2,1,70030,0.1375594424148417,1.0,0.58,0,Toys,0.125,0.1414141414141414,0.0303030303030303,0.891111111111111,10,0.0137362637362637,Low,25,High,1,0.3333333333333333,1,53,12,-0.4653026121243859,-0.4966584307014106,0,2,0,0
0.3278688524590164,0,0.5,1,1,58090,0.0204502316468355,0.0,0.26,1,Groceries,0.125,0.1515151515151515,0.696969696969697,0.5855555555555554,8,0.8131868131868133,Low,66,Low,0,0.7777777777777777,0,74,365,-0.3754840483063128,-0.5414081940532346,0,2,0,0
0.0655737704918033,1,0.5,2,0,44506,0.8730126334265362,0.5,0.38,0,Furniture,0.125,0.0303030303030303,0.0909090909090909,0.3455555555555555,6,0.217032967032967,Medium,13,Low,3,0.1111111111111111,1,84,1,-0.47304881261781156,2.883130695566508,1,1,0,0
0.7704918032786886,1,1.0,3,0,82522,0.5287670673714716,0.5,0.6,0,Clothing,1.0,0.5151515151515152,0.7575757575757577,0.6211111111111112,2,0.9313186813186812,Medium,67,High,0,0.5555555555555556,1,2,52,-0.21363529602586934,-0.5017373936602443,0,2,0,0
0.3114754098360656,2,1.0,0,1,53570,0.8660530236545094,0.5,0.24,1,Electronics,0.625,0.98989898989899,0.8585858585858587,0.1099999999999999,8,0.7802197802197803,Low,46,High,3,0.1111111111111111,0,54,52,-0.38918633342299996,-0.4762922819410597,0,2,0,0
0.5901639344262296,2,0.5,0,1,14124,0.4680490642284221,0.0,0.76,0,Toys,0.625,0.393939393939394,0.5656565656565657,0.672222222222222,4,0.9065934065934068,High,84,Low,0,0.7777777777777777,1,96,365,1.7962234208326997,-0.536597524482181,3,0,0,0
0.0327868852459016,2,0.0,0,0,24030,0.8785027654754372,0.5,0.64,1,Groceries,0.625,0.7171717171717172,0.0101010101010101,0.8888888888888888,6,0.804945054945055,Medium,5,Low,0,0.8888888888888888,1,60,52,0.21929090246048555,-0.4753530638514614,0,2,0,0
0.7049180327868853,0,0.5,1,2,88017,0.4828662979366083,0.5,0.78,0,Electronics,0.5,0.6161616161616162,0.101010101010101,0.977777777777778,3,0.7829670329670331,Medium,98,Low,1,0.7777777777777777,1,14,1,-0.46828796016134633,1.3526178495998893,1,3,0,0
0.5245901639344263,0,1.0,1,0,86294,0.9508949527522093,1.0,0.86,1,Furniture,0.75,0.8989898989898991,0.8484848484848485,0.941111111111111,11,0.3049450549450549,High,32,High,1,1.0,0,56,12,-0.27968726952458944,-0.23077092187540219,0,2,0,0
0.8524590163934428,2,0.5,3,2,56707,0.6002612404841112,0.5,0.88,1,Groceries,1.0,0.1212121212121212,0.1212121212121212,0.2955555555555555,4,0.554945054945055,Medium,80,Low,1,0.3333333333333333,0,64,52,-0.296884288078808,-0.49634381830309166,0,2,0,0
0.9836065573770492,2,0.0,2,1,65899,0.7046349776516928,0.5,0.92,1,Toys,0.0,0.2929292929292929,0.3737373737373737,0.47,11,0.7252747252747254,Low,82,Low,1,0.1111111111111111,0,37,1,-0.47336855921711996,2.222598629275202,1,1,0,0
0.1311475409836066,0,1.0,1,1,82251,0.0359205665652999,1.0,0.96,1,Electronics,0.0,0.1515151515151515,0.8282828282828284,0.7466666666666666,5,0.925824175824176,High,75,Medium,1,0.2222222222222222,0,58,12,-0.47306954770031223,-0.5298851952481854,0,2,0,0
0.9836065573770492,0,1.0,2,1,96907,0.5362573218768495,0.0,0.18,0,Furniture,0.375,0.5555555555555556,0.696969696969697,0.4499999999999999,9,0.1978021978021978,Medium,13,Medium,0,0.3333333333333333,0,99,365,0.6403805469264081,-0.5358644408240506,3,2,0,0
0.1311475409836066,1,0.0,0,2,69945,0.5415025409718961,1.0,0.3,0,Groceries,1.0,0.8585858585858587,0.6565656565656566,0.7877777777777777,7,0.0247252747252747,High,29,High,1,0.1111111111111111,1,25,12,-0.4623669895282634,-0.3646053937717387,0,2,0,0
0.0491803278688524,2,1.0,3,0,93160,0.4608037226768985,0.5,0.46,1,Toys,0.25,0.8080808080808082,0.9494949494949496,0.8999999999999999,10,0.2445054945054945,High,84,Low,1,0.0,1,6,1,-0.4747066502887709,1.2660681327925072,1,3,0,0
0.5573770491803279,2,1.0,3,0,81921,0.472906504479866,1.0,0.5,1,Furniture,0.625,0.3232323232323232,0.4646464646464647,0.3011111111111111,12,0.5934065934065934,Low,30,High,0,0.4444444444444444,1,58,12,-0.4316006229283427,-0.38703012382027485,0,2,0,0
0.2622950819672132,2,0.5,2,2,29062,0.608159683245913,0.5,0.06,0,Clothing,0.125,0.4747474747474748,0.1111111111111111,0.0055555555555555,1,0.3681318681318681,Medium,73,High,0,0.1111111111111111,1,4,1,-0.47355176432923274,1.8441337714135049,1,1,0,0
0.5409836065573771,0,1.0,3,0,87539,0.4997652917525562,0.5,0.5,1,Toys,0.375,0.8080808080808082,0.3838383838383838,0.5288888888888887,10,0.0906593406593406,Medium,22,Low,3,0.4444444444444444,1,63,1,-0.4709104636331281,1.418911249707671,1,3,0,0
0.3770491803278689,0,0.0,0,1,26424,0.7786599179541603,1.0,0.9,1,Groceries,0.875,0.4848484848484848,0.3232323232323232,0.9655555555555556,2,0.8956043956043956,Low,9,High,3,0.7777777777777777,0,31,12,-0.3504989327648682,-0.28707627649593087,0,2,0,0
0.5081967213114754,0,0.5,0,0,89584,0.6905524828050696,0.5,0.06,0,Clothing,0.75,0.686868686868687,0.4848484848484848,0.4999999999999999,2,0.5494505494505495,Medium,55,Low,2,0.0,0,99,52,-0.4747066502887709,-0.4895321776008242,0,2,0,0
0.0,2,1.0,2,2,34567,0.4245974243321019,0.5,0.14,1,Clothing,1.0,0.595959595959596,0.5151515151515152,0.4644444444444444,1,0.3956043956043956,Low,28,High,0,1.0,1,17,52,-0.09735636399288825,-0.5095960315771458,0,2,0,0
0.1147540983606557,1,0.5,2,2,34273,0.6005061534379655,0.5,0.72,1,Electronics,0.5,0.5050505050505051,0.5858585858585859,0.5411111111111111,7,0.1456043956043956,High,11,High,3,0.2222222222222222,1,28,52,-0.3561100398753487,-0.49632534188165695,0,2,0,0
0.7213114754098361,0,0.5,1,0,85098,0.6836745106843275,0.5,0.02,1,Groceries,0.875,0.7676767676767677,0.4141414141414142,0.4944444444444444,3,0.5357142857142858,Low,30,Low,0,0.7777777777777777,0,16,1,-0.46561863803599324,2.140372395083545,1,1,0,0
0.3606557377049181,1,1.0,2,2,54419,0.9500989856521826,1.0,0.2,1,Furniture,1.0,0.3232323232323232,0.8686868686868687,0.2833333333333332,2,0.2445054945054945,Medium,91,High,2,0.8888888888888888,1,10,12,-0.3015011964298392,-0.23103113147727455,0,2,0,0
0.7540983606557378,0,0.0,2,0,17595,0.3023042227075126,0.5,0.42,0,Clothing,0.125,0.5151515151515152,0.6767676767676768,0.5522222222222222,12,0.489010989010989,High,28,Low,3,0.1111111111111111,0,38,1,-0.4741325791822309,0.6442872810569577,0,3,0,0
0.639344262295082,1,0.5,0,2,96267,0.4114537624752535,0.5,0.68,1,Toys,0.75,0.9292929292929294,0.494949494949495,0.3955555555555555,6,0.0192307692307692,High,25,High,2,0.7777777777777777,0,18,1,-0.4692372393682384,1.0724721889994917,1,3,0,0
0.180327868852459,0,1.0,1,0,58273,0.1943996571218646,0.5,0.02,0,Groceries,0.5,0.0505050505050505,0.1515151515151515,0.0022222222222222,3,0.8928571428571429,Medium,75,High,3,0.6666666666666666,0,34,1,-0.47249167839174405,0.2209863071803356,0,2,0,0
0.8688524590163934,2,0.0,0,1,66948,0.1295385431761128,0.5,0.56,0,Furniture,0.0,0.5454545454545455,0.1616161616161616,0.2311111111111111,5,0.1923076923076923,Low,13,High,0,0.1111111111111111,1,36,1,-0.47446065857170305,-0.033458651204363976,0,2,0,0
0.180327868852459,0,1.0,0,2,88935,0.94611915015205,0.5,0.5,1,Furniture,0.625,0.1111111111111111,0.7171717171717172,0.8144444444444443,12,0.598901098901099,Medium,82,High,3,0.7777777777777777,0,37,52,0.17927971212405364,-0.47025203183369196,0,2,0,0
0.7377049180327869,0,1.0,0,1,52393,0.8505418699104026,0.0,0.3,0,Toys,0.25,0.4040404040404041,0.9090909090909092,0.3177777777777777,5,0.7472527472527473,High,61,High,2,0.4444444444444444,1,63,365,1.8834357591876838,-0.5324865966434545,3,0,0,0
0.7540983606557378,1,0.5,3,1,51734,0.6734085760352674,0.5,0.3,0,Groceries,0.75,0.6262626262626263,0.9595959595959596,0.9299999999999996,2,0.6648351648351649,Medium,39,Low,1,1.0,0,63,1,-0.46319751678603044,2.1000999551629964,1,1,0,0
0.2295081967213115,0,1.0,3,0,90643,0.379594669061371,0.5,0.8,1,Electronics,0.875,0.6363636363636365,0.4646464646464647,0.5700000000000001,2,0.8928571428571429,Medium,47,Medium,0,0.5555555555555556,1,35,1,-0.47110242786420375,0.9474915156078881,1,3,0,0
0.6557377049180328,1,0.5,0,2,90104,0.1330897810070004,0.5,0.64,1,Electronics,0.25,0.5757575757575758,0.0303030303030303,0.8122222222222222,5,0.8351648351648352,Medium,32,Low,3,0.4444444444444444,1,84,52,-0.4221376738753579,-0.5315875921898235,0,2,0,0
0.2950819672131147,1,0.5,2,1,90348,0.1168642978141518,0.5,0.42,0,Clothing,0.625,0.2626262626262626,0.0707070707070707,0.3477777777777777,7,0.4835164835164836,Medium,47,Low,3,0.8888888888888888,0,66,1,-0.4729312621407568,-0.08317870128520073,0,2,0,0
0.4098360655737705,0,0.5,2,2,46819,0.4263934526603669,0.5,0.28,0,Clothing,0.5,0.8484848484848485,0.6060606060606061,0.0844444444444444,11,0.6978021978021979,Medium,24,Low,2,0.3333333333333333,0,13,1,-0.4722775063059528,1.1310793977904292,1,3,0,0
0.836065573770492,1,1.0,1,2,14310,0.7492295446659999,1.0,0.86,0,Groceries,0.5,0.2828282828282829,0.3535353535353536,0.4977777777777778,3,0.7527472527472528,High,94,High,0,0.5555555555555556,0,18,12,-0.3893401218479764,-0.2966973597241335,0,2,0,0
0.459016393442623,2,1.0,3,1,17836,0.631834602118497,0.5,0.98,1,Electronics,0.625,0.0808080808080808,0.0505050505050505,0.4155555555555555,11,0.815934065934066,Medium,71,Medium,2,0.8888888888888888,1,35,52,0.024428565723018922,-0.4939618996397988,0,2,0,0
0.3442622950819672,2,0.0,1,0,89988,0.0189399350980672,1.0,0.34,1,Groceries,1.0,0.888888888888889,0.0707070707070707,0.9277777777777776,4,0.7664835164835165,Medium,80,High,0,0.0,0,16,12,-0.4747066502887709,-0.5354363334214618,0,2,0,0
0.639344262295082,1,0.0,0,2,95210,0.2001347021246198,0.5,0.02,0,Clothing,0.375,0.6262626262626263,0.8787878787878789,0.7855555555555556,1,0.815934065934066,Low,4,Medium,1,0.4444444444444444,0,12,1,-0.4731864393055866,0.24348442968068165,0,2,0,0
0.3278688524590164,1,0.5,3,0,53045,0.5877910892503622,0.0,0.38,1,Groceries,0.625,0.2929292929292929,0.6464646464646465,0.1577777777777777,4,0.7087912087912088,Low,52,Medium,2,0.6666666666666666,0,67,365,1.9697851692961699,-0.5353105700171147,3,0,0,0
0.8196721311475411,0,0.5,3,0,12757,0.454415576463865,0.5,0.74,0,Furniture,0.0,0.4141414141414142,0.97979797979798,0.671111111111111,8,0.9175824175824177,High,18,High,1,0.6666666666666666,1,1,1,-0.4695290808097889,1.2410079465198791,1,3,0,0
0.6065573770491803,0,0.5,1,1,66676,0.5614833561238443,0.5,0.22,1,Clothing,0.0,0.97979797979798,0.393939393939394,0.4633333333333333,1,0.989010989010989,Medium,90,High,2,0.0,0,44,52,-0.4747066502887709,-0.49926925169692266,0,2,0,0
0.3114754098360656,0,0.5,3,0,31939,0.5690960671061494,1.0,0.36,0,Groceries,0.625,0.7171717171717172,0.5555555555555556,0.0588888888888888,2,0.206043956043956,High,19,High,1,0.2222222222222222,0,82,12,-0.44876973632480344,-0.3555847942401644,0,2,0,0
0.918032786885246,0,0.5,1,0,22086,0.6988795232361165,1.0,0.62,0,Clothing,1.0,0.6464646464646465,0.494949494949495,0.3533333333333333,5,0.3021978021978022,Medium,10,Low,3,0.5555555555555556,0,5,12,-0.39507695719702135,-0.3131572850528269,0,2,0,0
0.459016393442623,1,1.0,2,0,20349,0.3095699736718574,1.0,0.12,0,Clothing,0.75,0.1919191919191919,0.4848484848484848,0.9122222222222224,9,0.4560439560439561,Medium,32,Medium,3,0.8888888888888888,1,73,12,-0.4182712592393579,-0.44042646853269224,0,2,0,0
0.8196721311475411,2,0.5,3,2,83064,0.6103843092434229,0.5,0.04,1,Electronics,0.75,0.9090909090909092,0.1111111111111111,0.9377777777777776,5,0.1868131868131868,High,15,Low,1,0.0,0,37,1,-0.4747066502887709,1.852860801137838,1,1,0,0
0.0491803278688524,1,1.0,0,0,86073,0.2048492764863154,0.5,0.3,1,Furniture,0.125,0.9292929292929294,0.8282828282828284,0.1777777777777777,7,0.0412087912087912,Medium,23,Low,0,1.0,0,46,1,-0.4712055994335806,0.2619793275368381,0,2,0,0
0.8852459016393442,2,1.0,3,2,14175,0.0777190440231034,1.0,0.02,1,Toys,0.5,0.4444444444444445,0.8181818181818182,0.3355555555555555,7,0.3543956043956044,Low,54,Medium,1,0.0,1,69,12,-0.4747066502887709,-0.5162208551293512,0,2,0,0
0.0983606557377049,0,0.0,0,0,44721,0.003918607261669,1.0,0.88,0,Electronics,0.375,0.0808080808080808,0.1212121212121212,0.9344444444444444,7,0.4505494505494505,Low,24,Low,1,0.8888888888888888,0,14,12,-0.47399227825017076,-0.5403469556516679,0,2,0,0
0.4426229508196722,0,0.5,0,2,98512,0.29336489989183,0.5,0.82,1,Toys,0.25,0.6464646464646465,0.8181818181818182,0.3422222222222222,7,0.1703296703296703,High,58,Low,2,0.1111111111111111,0,75,1,-0.4741495548198669,0.6092190331738556,0,3,0,0
0.4426229508196722,0,1.0,0,1,25241,0.7063289589158519,0.5,0.04,1,Groceries,0.875,0.9696969696969696,0.6666666666666667,0.1655555555555555,5,0.9835164835164836,High,68,High,0,0.1111111111111111,0,74,52,-0.4049586386450277,-0.48834198812007085,0,2,0,0
0.0491803278688524,2,0.0,1,2,94114,0.1092924056574892,0.0,0.58,1,Groceries,0.75,0.0505050505050505,0.7272727272727273,0.5988888888888888,5,0.3928571428571429,High,64,Medium,0,0.7777777777777777,0,88,365,0.0555698303659831,-0.5404533427175546,0,2,0,0
0.3442622950819672,0,1.0,1,2,62087,0.3231830520235932,0.0,0.74,1,Groceries,0.75,0.6464646464646465,0.8282828282828284,0.2733333333333333,11,0.6043956043956045,High,15,High,2,0.0,1,7,365,-0.4747066502887709,-0.5381545046753021,0,2,0,0
0.180327868852459,1,0.5,1,1,48593,0.6438965650958222,0.5,0.32,1,Furniture,0.5,0.0404040404040404,0.8686868686868687,0.4999999999999999,6,0.7994505494505495,Low,42,High,0,0.7777777777777777,1,3,52,-0.02962574022638117,-0.49305193588413876,0,2,0,0
0.7213114754098361,0,0.5,3,1,29606,0.1686225687286976,0.5,0.24,0,Furniture,1.0,0.3232323232323232,0.4444444444444445,0.2522222222222222,9,0.9148351648351648,Medium,43,Medium,1,1.0,0,53,52,-0.32484758158195576,-0.5289069713800026,0,2,0,0
0.0327868852459016,1,1.0,2,0,71791,0.0364103924730085,0.5,0.44,1,Electronics,0.875,0.2121212121212121,0.3636363636363636,0.8500000000000001,12,0.7115384615384616,Medium,41,Medium,0,0.3333333333333333,1,6,52,-0.46392037664344865,-0.53888115955118,0,2,0,0
0.3442622950819672,1,0.5,1,2,77398,0.6191399473437148,0.5,0.88,0,Toys,0.75,0.2828282828282829,0.8181818181818182,0.9833333333333332,5,0.4395604395604396,Medium,22,Medium,0,0.2222222222222222,0,96,1,-0.4723551756617121,1.8872084685849861,1,1,0,0
0.7049180327868853,1,1.0,1,2,70279,0.0775557687205339,0.5,0.92,0,Electronics,0.0,0.9595959595959596,0.2525252525252525,0.7644444444444445,8,0.3214285714285714,Low,73,Low,1,0.8888888888888888,1,74,52,-0.41343932614493734,-0.5357771207501467,0,2,0,0
0.0163934426229508,0,0.5,1,2,93838,0.2129314039635079,0.5,0.42,1,Toys,0.0,0.6464646464646465,0.6565656565656566,0.18,2,0.9285714285714286,Medium,71,Medium,2,0.2222222222222222,0,32,1,-0.4738979433140839,0.2936848667188209,0,2,0,0
0.3770491803278689,2,0.5,1,2,51417,0.4984999081576422,0.5,0.16,1,Toys,0.75,0.7777777777777778,0.4444444444444445,0.8677777777777778,8,0.8186813186813188,Low,65,Low,0,0.3333333333333333,1,39,1,-0.47186671912945954,1.413947251148876,1,3,0,0
0.5409836065573771,2,1.0,1,2,94117,0.4156785109292405,1.0,0.86,0,Toys,0.875,0.4242424242424242,0.6060606060606061,0.7611111111111111,7,0.8901098901098902,Low,37,Medium,1,0.6666666666666666,0,86,12,-0.417872215483421,-0.40573852699078816,0,2,0,0
0.4262295081967213,2,1.0,3,0,84141,0.0915974447415147,0.5,0.28,1,Electronics,0.5,0.7070707070707072,0.1111111111111111,0.8222222222222222,3,0.7005494505494506,Low,7,Low,3,0.3333333333333333,1,58,1,-0.4741848238386997,-0.18229854347533853,0,2,0,0
0.8852459016393442,1,0.0,0,2,41742,0.3974733146927362,1.0,0.52,1,Electronics,0.375,0.2626262626262626,0.4040404040404041,0.3033333333333333,11,0.0027472527472527,Medium,42,Low,3,0.6666666666666666,1,28,12,-0.42036135555541854,-0.4116899876284836,0,2,0,0
0.6557377049180328,2,0.0,3,0,46023,0.5117660264914178,1.0,0.48,0,Electronics,0.125,0.888888888888889,0.0101010101010101,0.8677777777777778,11,0.7060439560439561,Medium,31,Low,3,0.4444444444444444,0,25,12,-0.42805852823695023,-0.374326557616046,0,2,0,0
0.0,0,0.0,0,1,24378,0.135375635242974,0.0,0.94,1,Electronics,0.375,0.888888888888889,0.3535353535353536,0.0588888888888888,7,0.2912087912087912,Medium,3,High,1,0.3333333333333333,0,54,365,-0.19320813918969268,-0.5401730073150739,0,2,0,0
0.1147540983606557,1,0.5,0,0,49947,0.999469355266649,0.5,0.36,1,Furniture,0.875,0.2323232323232323,0.0909090909090909,0.7711111111111111,12,0.4093406593406594,High,51,Low,1,0.2222222222222222,0,42,1,-0.4709106961761094,3.3792102934745007,1,1,0,0
0.3606557377049181,2,1.0,1,1,17576,0.549298936669592,0.0,0.12,0,Clothing,0.375,0.3434343434343435,0.8383838383838385,0.6211111111111112,8,0.7417582417582418,High,16,Low,0,0.3333333333333333,0,17,365,0.6674991280499287,-0.5357242731228102,3,2,0,0
0.6065573770491803,2,0.0,1,0,69883,0.2611588464599873,0.0,0.54,1,Furniture,0.0,0.0808080808080808,0.3838383838383838,0.4377777777777777,12,0.7280219780219781,High,47,Medium,1,0.0,0,47,365,-0.4747066502887709,-0.5388211238366003,0,2,0,0
0.0819672131147541,1,0.0,0,1,52387,0.8754005347266158,0.5,0.06,0,Clothing,1.0,0.5656565656565657,0.4242424242424242,0.9544444444444444,3,0.598901098901099,High,0,High,3,1.0,1,75,52,0.30328356696767017,-0.4755870985229678,0,2,0,0
0.3442622950819672,0,1.0,3,1,31078,0.1531930526358756,0.5,0.98,0,Groceries,0.125,0.1616161616161616,0.7272727272727273,0.6566666666666667,2,0.0274725274725274,High,51,Medium,3,1.0,1,72,1,-0.4720884488621436,0.05933609604795389,0,2,0,0
0.3934426229508196,0,0.0,1,0,56377,0.6959813866155069,0.5,0.64,1,Groceries,0.625,0.0909090909090909,1.0,0.2844444444444444,7,0.9065934065934068,High,89,Low,3,0.4444444444444444,1,21,52,-0.1998017791533932,-0.48912261692568787,0,2,0,0
0.278688524590164,2,0.0,2,1,90449,0.9271383962283404,0.5,0.4,0,Furniture,0.75,0.2626262626262626,0.5050505050505051,0.1588888888888889,12,0.5082417582417583,Low,99,High,2,0.4444444444444444,0,10,1,-0.46766416361396845,3.095461730694331,1,1,0,0
0.2622950819672132,0,0.5,1,1,40493,0.9975508704614569,0.5,0.0,0,Toys,0.75,0.5050505050505051,0.2121212121212121,0.8611111111111112,9,0.0961538461538461,High,19,High,1,0.0,1,11,52,-0.4747066502887709,-0.4663719833324004,0,2,0,0
0.9836065573770492,0,0.5,2,2,69333,0.6503051207216768,1.0,0.38,0,Toys,0.375,0.7777777777777778,0.7373737373737375,0.0233333333333333,11,0.6236263736263736,High,21,High,1,0.0,0,99,12,-0.4747066502887709,-0.3290367428081129,0,2,0,0
0.180327868852459,2,0.0,3,2,72222,0.5438292140335123,1.0,0.1,1,Clothing,0.25,0.8484848484848485,0.1717171717171717,0.2166666666666666,7,0.925824175824176,Medium,48,High,2,0.8888888888888888,0,32,12,-0.3755652058067917,-0.36384478108934254,0,2,0,0
0.0819672131147541,1,0.0,2,2,25056,0.8222544237402288,0.0,0.8,0,Furniture,0.5,0.4141414141414142,0.5757575757575758,0.371111111111111,8,0.0164835164835164,Low,21,High,2,0.5555555555555556,1,39,365,2.374937054208859,-0.5327906223616379,3,0,0,0
0.4098360655737705,0,1.0,1,0,72856,0.5743208767883747,1.0,0.2,1,Electronics,1.0,0.4040404040404041,0.7373737373737375,0.3622222222222221,9,0.4807692307692308,Low,27,Medium,1,0.1111111111111111,0,92,12,-0.4616191313003538,-0.3538767517253102,0,2,0,0
0.4262295081967213,1,1.0,3,1,19401,0.8569708349490783,1.0,0.44,1,Clothing,0.375,0.7171717171717172,0.3838383838383838,0.9377777777777776,8,0.7500000000000001,Medium,22,Low,1,0.5555555555555556,0,1,12,-0.37706417786434926,-0.2614756548963375,0,2,0,0
0.1147540983606557,2,1.0,3,1,44465,0.3040798416229565,0.5,0.9,1,Furniture,0.875,0.4444444444444445,0.3131313131313131,0.0533333333333333,2,0.4450549450549451,Low,10,Medium,2,0.7777777777777777,0,67,52,-0.2645174056528222,-0.5186879706248153,0,2,0,0
0.2950819672131147,2,1.0,2,2,66259,0.8803396126293446,0.5,0.14,1,Groceries,0.25,0.2323232323232323,0.2424242424242424,0.4133333333333333,4,0.7252747252747254,Low,26,Medium,2,0.8888888888888888,1,6,1,-0.46133263834737354,2.91187384851179,1,1,0,0
0.9672131147540984,2,0.0,0,0,85327,0.1345796681429475,0.5,0.54,0,Groceries,0.75,0.9292929292929294,0.797979797979798,0.7711111111111111,8,0.7857142857142858,High,89,High,2,0.0,1,92,1,-0.4747066502887709,-0.013682721462066692,0,2,0,0
0.6721311475409837,0,0.5,2,2,81364,0.1713778394595587,1.0,0.84,0,Electronics,0.625,0.2323232323232323,0.1313131313131313,0.0144444444444444,6,0.7637362637362638,Low,10,Medium,3,0.0,1,82,12,-0.4747066502887709,-0.48560285864237335,0,2,0,0
